,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
66,175,-0.002903088,0.071453996,0.055657376,-0.5,0.5,0.707106781,13746.90567
72,176,-0.003478578,0.072363243,0.058004595,-0.5,0.5,0.707106781,11294.32966
94,192,-0.013921953,0.055389594,0.06528762,-0.707106781,8.66E-17,0.707106781,14655.69165
99,193,-0.013620272,0.052685082,0.065718181,-0.707106781,8.66E-17,0.707106781,16986.44351
85,201,0.005054997,0.075942613,0.059154719,-0.5,0.5,0.707106781,5345.585544
79,202,0.00310863,0.074863754,0.057184212,-0.707106781,0.707106781,6.12E-17,2494.206721
87,203,0.001657142,0.075379007,0.059316851,-0.5,0.5,0.707106781,5839.995231
105,204,0.002034475,0.03960691,0.053423714,-1.30E-16,-0.707106781,0.707106781,17026.11498
108,205,0.004420525,0.03914199,0.053083941,-0.5,-0.5,0.707106781,13469.22332
122,206,0.004146193,0.038674843,0.055439483,-1.30E-16,-0.707106781,0.707106781,9911.951029
112,207,-0.006183247,0.067207985,0.053786799,-0.5,0.5,0.707106781,12524.59501
115,208,-0.004251283,0.068429664,0.052673116,-0.5,0.5,0.707106781,17985.66679
118,209,-0.00516601,0.066665627,0.051418144,-0.5,0.5,0.707106781,17046.4029
125,249,0.002989365,0.046418436,0.00793115,-0.5,0.5,-0.707106781,9914.29163
151,263,0.004894012,0.025488023,0.007834823,-1.30E-16,-0.707106781,-0.707106781,15237.82261
134,274,0.005360777,0.046914451,0.007439988,0,0,-1,8722.6117
137,276,0.003815524,0.048010595,0.009650515,0,0,-1,11278.06565
145,277,-0.00228371,0.037335314,0.007741764,-0.5,-0.5,-0.707106781,10977.52971
128,294,-0.001457673,0.074174464,0.059325621,-0.5,0.5,0.707106781,10406.51639
130,295,-0.001475025,0.072950356,0.056798887,-0.5,0.5,0.707106781,10774.4223
138,296,-0.000974713,0.043347541,0.009443969,-0.707106781,-0.707106781,6.12E-17,15489.63766
157,298,0.002763551,0.025983507,0.009575088,-0.707106781,-0.707106781,6.12E-17,10732.43955
156,303,0.0009517,0.046339732,0.010192239,0,0,-1,11763.13071
168,327,-0.002409713,0.035007384,0.009824644,-0.5,0.5,-0.707106781,6357.390504
174,328,-0.001645038,0.032007929,0.009020669,-1.84E-16,-1,6.12E-17,12746.42072
163,329,-0.001457408,0.032923833,0.011818726,-1.84E-16,-1,6.12E-17,11701.22977
179,330,-0.001715414,0.041206308,0.012311267,-0.707106781,-0.707106781,6.12E-17,11030.44563
183,331,-0.00101384,0.044373646,0.012557882,-0.707106781,-0.707106781,6.12E-17,10368.94465
188,332,-0.001902338,0.040444762,0.008583012,-0.5,0.5,-0.707106781,12834.41291
191,339,-0.004579102,0.06573426,0.049091294,-0.5,0.5,0.707106781,14317.52206
195,340,-0.006100621,0.06471613,0.05064223,-0.5,0.5,0.707106781,13652.15657
171,342,0.005672292,0.026996462,0.013770982,-0.707106781,-0.707106781,6.12E-17,9579.851977
201,343,0.00378349,0.025588997,0.011803893,-0.5,-0.5,-0.707106781,10092.4456
211,347,0.002241379,0.048710439,0.012493946,0,0,-1,17906.55464
206,348,9.57E-05,0.046717405,0.013572443,-0.5,0.5,-0.707106781,9334.597831
220,349,-0.002268546,0.038140137,0.010887706,-0.5,-0.5,-0.707106781,9502.750753
216,350,0.005076188,0.049669866,0.011560916,0,0,-1,14332.27894
205,351,-0.001566337,0.035805348,0.012789547,-0.707106781,8.66E-17,-0.707106781,6540.023251
202,361,5.15E-05,0.036421288,0.015249477,-0.707106781,-0.707106781,6.12E-17,12236.12285
