,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
2960,986,-0.014540017,0.048552919,0.07415171,-0.75,0.433012702,0.5,14587.44851
2950,989,-0.009816323,0.071635596,0.075616352,-0.433012702,0.75,0.5,10598.5099
2939,1024,-0.001482106,0.075909279,0.064404085,-0.433012702,0.75,0.5,7197.493828
2988,1025,-0.002701852,0.07462509,0.062367298,-0.433012702,0.75,-0.5,6447.99784
2992,1036,-0.013762712,0.058257043,0.064576946,-0.75,0.433012702,0.5,15004.49909
3002,1037,-0.014580005,0.057602365,0.067430548,-0.5,6.12E-17,0.866025404,14720.51862
3017,1038,-0.014099742,0.060665198,0.066742614,-0.75,0.433012702,0.5,12809.03587
3040,1050,-0.014577721,0.062661201,0.071758814,-0.433012702,0.25,0.866025404,15868.57924
3027,1051,-0.01497888,0.062394276,0.074367829,-0.433012702,0.25,0.866025404,16118.38438
3056,1052,-0.014208886,0.064376011,0.073338762,-0.433012702,0.75,0.5,16142.34338
3071,1062,-0.012949108,0.058685955,0.061774243,-0.5,0.866025404,6.12E-17,12736.54897
3085,1078,-0.002469066,0.070160992,0.053179577,-0.433012702,0.75,0.5,11544.26432
3081,1079,0.001328946,0.035463918,0.071093492,-1.59E-16,-0.866025404,0.5,10721.09764
3095,1082,-0.007721405,0.040313039,0.070643187,-0.866025404,1.06E-16,0.5,18167.45984
3106,1083,-0.006502834,0.038627453,0.072433516,-1.59E-16,-0.866025404,0.5,12737.51131
3114,1084,-0.008389517,0.039894097,0.073182374,-1.59E-16,-0.866025404,0.5,12660.16253
3136,1109,-0.006156994,0.044993315,0.053814847,-0.433012702,-0.75,0.5,26019.47618
3120,1113,0.004155201,0.078575537,0.069907278,-0.433012702,0.75,0.5,7086.93596
3128,1114,0.00332808,0.078367017,0.072618283,-0.433012702,0.75,0.5,7397.884503
3146,1115,0.005928334,0.078665711,0.07218764,-0.433012702,0.25,0.866025404,8629.966068
3154,1136,-0.010032449,0.071065091,0.072616436,-0.433012702,0.25,0.866025404,11479.28543
3175,1137,-0.008541496,0.072547406,0.070994869,-0.433012702,0.75,0.5,10002.77242
3165,1138,0.00364213,0.03775879,0.060337648,-9.18E-17,-0.5,0.866025404,19169.56793
3190,1139,0.001770726,0.038380925,0.059378028,-0.25,-0.433012702,0.866025404,24812.23049
3209,1157,5.12E-05,0.062161066,0.026330715,-1,1.22E-16,6.12E-17,10329.22659
3185,1167,-0.002984758,0.037566155,0.069428563,-1.59E-16,-0.866025404,0.5,12049.20927
3201,1168,-0.001298914,0.036198374,0.071453549,-1.59E-16,-0.866025404,0.5,10015.79246
3232,1177,-0.006567287,0.044237006,0.056747921,-0.433012702,-0.75,0.5,23271.42287
3220,1178,-0.00765056,0.046183724,0.055497192,-0.866025404,1.06E-16,0.5,21229.87979
3241,1183,0.000712166,0.07403855,0.056900796,-0.433012702,0.75,0.5,7766.166066
3251,1184,-0.003057526,0.075897537,0.067057028,-0.433012702,0.75,0.5,7399.861877
3260,1185,-0.003584996,0.074913867,0.064711004,-0.433012702,0.75,0.5,8201.705743
3277,1192,-0.009000105,0.048241977,0.055833519,-0.75,0.433012702,0.5,22191.69493
3296,1211,-0.00803257,0.068857796,0.059285112,-0.433012702,0.75,0.5,10599.23363
